-0.048421,0.054359,0.73803
-0.044655,0.055204,0.74076
-0.043011,0.056061,0.74237
-0.054056,0.057054,0.73454
-0.049731,0.057288,0.73638
-0.045653,0.058597,0.73934
-0.04216,0.059871,0.74313
-0.039904,0.061044,0.74577
-0.059144,0.059781,0.73146
-0.055159,0.060418,0.73371
-0.05086,0.061695,0.73574
-0.046869,0.063119,0.73897
-0.042944,0.064311,0.74197
-0.040728,0.064314,0.74498
-0.059815,0.063225,0.73176
-0.056709,0.063936,0.73377
-0.053252,0.065406,0.73635
-0.049428,0.066305,0.73962
-0.045653,0.067166,0.74299
-0.071566,0.093476,0.73013
-0.075761,0.096543,0.72778
-0.072622,0.097186,0.73022
-0.068963,0.099137,0.73333
-0.066389,0.10021,0.73545
-0.061744,0.10271,0.73941
-0.08059,0.10023,0.72511
-0.077988,0.10052,0.72707
-0.074074,0.10207,0.73028
-0.070489,0.1035,0.73306
-0.066716,0.10377,0.73603
-0.062435,0.1053,0.7395
-0.060319,0.10678,0.74138
-0.081461,0.10279,0.72506
-0.079735,0.10428,0.72666
-0.07596,0.10475,0.72952
-0.071917,0.1062,0.73279
-0.080717,0.10897,0.72702
-0.07766,0.11057,0.72961
-0.07328,0.11224,0.73319
-0.070528,0.11529,0.73589
-0.066523,0.11672,0.73914
-0.064016,0.11761,0.74117
-0.07441,0.1167,0.73339
-0.071698,0.11749,0.73554
-0.065619,0.11911,0.74035
-0.074189,0.1211,0.73456
-0.041761,0.051546,0.74644
-0.038358,0.052765,0.74941
-0.035672,0.053736,0.75222
-0.070726,0.046955,0.72511
-0.066285,0.047949,0.72858
-0.062215,0.049279,0.73059
-0.058256,0.050094,0.73343
-0.054325,0.051366,0.73661
-0.049775,0.051551,0.73892
-0.046042,0.053021,0.741
-0.041971,0.054836,0.745
-0.039283,0.056038,0.74917
-0.035635,0.05718,0.75226
-0.033969,0.059362,0.75349
-0.071609,0.049541,0.72506
-0.067384,0.051043,0.72817
-0.063307,0.05248,0.73053
-0.059801,0.053732,0.73337
-0.054529,0.054959,0.73498
-0.039571,0.060703,0.74881
-0.037233,0.061811,0.75283
-0.034709,0.063669,0.7552
-0.073132,0.054005,0.72498
-0.068444,0.055617,0.72766
-0.064219,0.057088,0.72987
-0.060784,0.057854,0.73268
-0.056697,0.057622,0.73401
-0.045299,0.065986,0.74675
-0.04218,0.064769,0.74902
-0.038768,0.065228,0.7526
-0.03488,0.066205,0.75544
-0.074782,0.059138,0.72479
-0.06937,0.060951,0.72679
-0.065109,0.062421,0.72898
-0.062558,0.063715,0.73218
-0.058255,0.066407,0.73489
-0.054722,0.06757,0.73815
-0.051481,0.068356,0.74178
-0.048626,0.06879,0.74577
-0.045432,0.067449,0.74825
-0.076466,0.064112,0.72486
-0.071923,0.065826,0.72747
-0.068177,0.067147,0.73013
-0.064796,0.068367,0.73309
-0.060302,0.069923,0.73593
-0.056802,0.071224,0.73972
-0.053735,0.07236,0.74301
-0.051405,0.07273,0.74511
-0.077871,0.068753,0.7249
-0.073593,0.070129,0.72808
-0.070093,0.071649,0.73101
-0.066535,0.072649,0.73381
-0.062688,0.074158,0.73668
-0.058716,0.075453,0.74029
-0.055418,0.077168,0.7432
-0.053207,0.078013,0.745
-0.082598,0.073501,0.72255
-0.079654,0.073119,0.7246
-0.075472,0.074594,0.72776
-0.071522,0.076014,0.73112
-0.06833,0.076436,0.73362
-0.064333,0.076412,0.73653
-0.059318,0.078202,0.74059
-0.056511,0.079921,0.74303
-0.081485,0.078484,0.7245
-0.077124,0.079734,0.72757
-0.073268,0.081129,0.73102
-0.070806,0.08201,0.73309
-0.063267,0.085427,0.73937
-0.059948,0.086611,0.74206
-0.08687,0.082698,0.72154
-0.082781,0.082739,0.72453
-0.078509,0.084237,0.72736
-0.074343,0.085711,0.73052
-0.071306,0.086838,0.73383
-0.067763,0.088103,0.73671
-0.06374,0.089539,0.73997
-0.060228,0.090793,0.74282
-0.057997,0.092049,0.74473
-0.087668,0.085836,0.72168
-0.084449,0.087171,0.72433
-0.079801,0.088764,0.72706
-0.075413,0.090078,0.72945
-0.072311,0.091391,0.73262
-0.068938,0.092669,0.73627
-0.065007,0.094096,0.73962
-0.061756,0.095272,0.74273
-0.058533,0.096586,0.74538
-0.089553,0.09125,0.72132
-0.085765,0.09236,0.72385
-0.080864,0.093835,0.72621
-0.076664,0.094866,0.728
-0.071454,0.095823,0.73201
-0.068763,0.09658,0.73457
-0.065859,0.098895,0.73892
-0.062579,0.10036,0.74169
-0.059823,0.10167,0.74537
-0.057627,0.10319,0.74755
-0.028359,0.11363,0.77128
-0.026845,0.11465,0.77262
-0.024747,0.11634,0.77453
-0.093513,0.0954,0.71961
-0.090897,0.096236,0.72077
-0.086518,0.097679,0.72287
-0.082487,0.098982,0.72515
-0.076889,0.10031,0.72908
-0.073182,0.10089,0.73191
-0.070722,0.10309,0.73471
-0.068294,0.10541,0.73861
-0.064006,0.10635,0.74027
-0.060648,0.10698,0.74478
-0.058731,0.10791,0.74733
-0.033929,0.11667,0.76792
-0.031106,0.1171,0.77007
-0.027315,0.1185,0.77215
-0.024059,0.11985,0.77548
-0.020306,0.12153,0.77896
-0.017986,0.1231,0.78101
-0.094821,0.099232,0.71954
-0.092996,0.10061,0.72118
-0.088323,0.10208,0.72304
-0.08383,0.10367,0.72479
-0.0799,0.1053,0.72803
-0.076162,0.10654,0.73129
-0.072873,0.10784,0.73524
-0.06955,0.10883,0.73867
-0.065196,0.11022,0.74063
-0.06213,0.11143,0.74427
-0.059794,0.11209,0.74726
-0.034575,0.11856,0.76788
-0.032627,0.12083,0.76982
-0.028994,0.12273,0.7729
-0.025211,0.12429,0.77503
-0.021098,0.12545,0.77834
-0.01861,0.12634,0.78036
-0.097227,0.10628,0.7194
-0.094593,0.10498,0.72102
-0.09037,0.10645,0.72341
-0.085776,0.10809,0.72555
-0.081806,0.11139,0.72804
-0.077096,0.11093,0.73168
-0.073558,0.11182,0.73446
-0.070551,0.11263,0.73764
-0.066491,0.11437,0.73988
-0.062805,0.11593,0.7436
-0.060735,0.11729,0.74807
-0.057828,0.12035,0.75134
-0.029282,0.12618,0.77349
-0.026869,0.12802,0.77567
-0.022609,0.12977,0.77803
-0.019538,0.12953,0.7801
-0.095798,0.10886,0.72103
-0.092215,0.11137,0.72363
-0.087684,0.11302,0.72625
-0.083633,0.11438,0.72865
-0.079753,0.1157,0.73115
-0.076562,0.11748,0.73325
-0.072413,0.11917,0.73698
-0.068692,0.1198,0.7397
-0.065379,0.12096,0.74409
-0.062127,0.12226,0.7481
-0.058573,0.12377,0.7514
-0.056286,0.12583,0.75372
-0.097241,0.11526,0.72145
-0.093798,0.1161,0.72358
-0.089441,0.11746,0.72638
-0.08591,0.11872,0.72924
-0.08191,0.12006,0.73163
-0.077387,0.12208,0.7341
-0.074193,0.12288,0.73853
-0.071128,0.12405,0.7418
-0.067531,0.12532,0.74457
-0.063965,0.12668,0.74832
-0.059923,0.12813,0.7516
-0.05624,0.12898,0.75448
-0.094666,0.1198,0.72405
-0.091154,0.12189,0.72646
-0.087385,0.12338,0.72933
-0.083832,0.12433,0.73213
-0.079448,0.12622,0.73477
-0.075658,0.12735,0.73838
-0.07282,0.12849,0.74186
-0.069531,0.1297,0.74496
-0.065488,0.13115,0.74824
-0.061446,0.13259,0.75151
-0.058449,0.1342,0.75407
-0.092419,0.12631,0.72732
-0.089141,0.12839,0.72989
-0.085927,0.12938,0.73294
-0.081905,0.13094,0.73544
-0.078006,0.13235,0.73884
-0.074564,0.13359,0.74176
-0.07096,0.13487,0.74455
-0.067232,0.13626,0.74814
-0.06319,0.1377,0.75141
-0.059759,0.13899,0.75421
-0.057581,0.13947,0.75591
-0.093722,0.13182,0.72781
-0.09105,0.13263,0.72995
-0.087937,0.13359,0.73243
-0.083789,0.13522,0.73583
-0.079852,0.13676,0.73905
-0.07634,0.13801,0.7419
-0.072133,0.13991,0.74414
-0.068376,0.14143,0.74747
-0.064713,0.14216,0.75133
-0.06117,0.14343,0.7542
-0.058801,0.14391,0.75604
-0.09181,0.13585,0.73013
-0.084263,0.14058,0.73671
-0.08145,0.14062,0.73877
-0.077654,0.14186,0.74183
-0.074313,0.14409,0.74456
-0.070303,0.14547,0.74717
-0.06538,0.1451,0.75151
-0.062483,0.14727,0.75412
-0.059626,0.14829,0.75644
-0.082984,0.14427,0.73849
-0.079747,0.14967,0.74209
-0.07558,0.14954,0.7451
-0.073314,0.14916,0.74666
-0.079712,0.15117,0.74246
-0.078178,0.15172,0.7437
-0.072534,0.15512,0.7486
-0.070513,0.15584,0.75024
-0.07558,0.045284,0.72434
-0.035344,0.056768,0.75567
-0.034166,0.05846,0.75846
-0.032117,0.060227,0.7628
-0.030855,0.061441,0.76505
-0.089555,0.043813,0.71822
-0.086173,0.044525,0.72085
-0.081705,0.046099,0.72355
-0.076727,0.047772,0.72416
-0.041205,0.060409,0.75223
-0.034705,0.062467,0.75856
-0.033588,0.06311,0.76296
-0.031275,0.062672,0.76502
-0.087508,0.049329,0.72089
-0.083155,0.050424,0.72332
-0.078673,0.052416,0.72422
-0.0442,0.066192,0.75169
-0.041208,0.06719,0.75504
-0.038213,0.067236,0.75919
-0.035199,0.06679,0.76311
-0.089424,0.054199,0.72062
-0.085027,0.055706,0.72278
-0.080184,0.057332,0.72364
-0.048977,0.069895,0.74874
-0.047402,0.06926,0.75243
-0.045129,0.068298,0.75579
-0.093588,0.057765,0.71848
-0.090945,0.058707,0.72052
-0.086696,0.060201,0.7228
-0.081732,0.061804,0.72357
-0.051177,0.073068,0.74912
-0.050069,0.072694,0.75261
-0.094901,0.061614,0.7184
-0.092545,0.063198,0.72048
-0.088082,0.064766,0.72284
-0.082793,0.066253,0.72398
-0.07935,0.069084,0.72642
-0.077329,0.069805,0.72806
-0.062359,0.075892,0.74036
-0.056073,0.07527,0.7448
-0.053468,0.076981,0.74978
-0.051689,0.07787,0.75345
-0.09781,0.068537,0.71787
-0.094096,0.068555,0.72033
-0.089731,0.069884,0.72239
-0.08509,0.071078,0.72319
-0.068868,0.077867,0.73635
-0.066354,0.07855,0.73957
-0.062459,0.079948,0.7417
-0.057905,0.081527,0.74501
-0.055764,0.082016,0.75004
-0.053584,0.082891,0.7534
-0.098975,0.071669,0.71704
-0.094579,0.073152,0.71919
-0.090183,0.074635,0.72133
-0.086316,0.076796,0.72311
-0.082274,0.077063,0.72612
-0.070225,0.082372,0.73612
-0.067308,0.083436,0.7387
-0.063406,0.084639,0.74161
-0.059203,0.08614,0.74501
-0.056593,0.086671,0.74924
-0.055117,0.087386,0.75331
-0.10317,0.076,0.71568
-0.10043,0.076201,0.71688
-0.096441,0.07758,0.71937
-0.09162,0.079176,0.72115
-0.087593,0.080843,0.72311
-0.059607,0.091205,0.74588
-0.057444,0.090965,0.74814
-0.055746,0.092388,0.7522
-0.054364,0.093422,0.75524
-0.10212,0.081169,0.71735
-0.098664,0.082613,0.71969
-0.094183,0.084117,0.72178
-0.090103,0.085706,0.72239
-0.058251,0.096006,0.74797
-0.05695,0.09737,0.75167
-0.05494,0.098458,0.75586
-0.03821,0.10637,0.76999
-0.035661,0.10586,0.77159
-0.031133,0.10683,0.77382
-0.027374,0.10819,0.77721
-0.024223,0.1095,0.78014
-0.10374,0.085916,0.71753
-0.10035,0.087071,0.71974
-0.095916,0.089195,0.72168
-0.091566,0.088395,0.72194
-0.057737,0.10239,0.75117
-0.055691,0.10298,0.75559
-0.036566,0.11011,0.77116
-0.031603,0.11185,0.77161
-0.026986,0.11268,0.77598
-0.024741,0.11461,0.77918
-0.021407,0.11614,0.78167
-0.019535,0.11726,0.78484
-0.10528,0.090419,0.71745
-0.10155,0.091661,0.71935
-0.096574,0.093676,0.7204
-0.058616,0.10697,0.75134
-0.056491,0.10769,0.75531
-0.054691,0.10919,0.75862
-0.041253,0.11401,0.76952
-0.037623,0.11427,0.76985
-0.033576,0.11483,0.77027
-0.020963,0.11933,0.7805
-0.019987,0.11858,0.78481
-0.1066,0.095269,0.71759
-0.10276,0.096897,0.7188
-0.097601,0.098461,0.71998
-0.059968,0.11193,0.75087
-0.05819,0.11283,0.75518
