-0.086543,0.04055,0.71728
-0.084901,0.041012,0.71841
-0.084181,0.042902,0.71878
-0.077942,0.042303,0.72325
-0.073551,0.044494,0.7262
-0.071024,0.04497,0.72697
-0.073238,0.047628,0.72618
-0.070419,0.048444,0.72722
-0.06587,0.048363,0.72854
-0.06166,0.04904,0.7306
-0.069273,0.053646,0.72731
-0.064951,0.053113,0.72834
-0.060122,0.052575,0.73066
-0.055994,0.052696,0.73322
-0.05221,0.05337,0.73575
-0.069302,0.059121,0.7281
-0.06508,0.058217,0.72912
-0.060607,0.05786,0.7316
-0.055223,0.057201,0.73332
-0.051091,0.056804,0.73628
-0.047072,0.057317,0.73909
-0.044017,0.058062,0.74182
-0.06838,0.062306,0.72851
-0.065158,0.063121,0.73074
-0.061445,0.063252,0.7329
-0.055214,0.062396,0.73378
-0.050676,0.061901,0.73634
-0.046589,0.061515,0.73935
-0.042669,0.061291,0.74241
-0.041011,0.062093,0.74672
-0.061055,0.066762,0.73337
-0.055747,0.066966,0.735
-0.051651,0.066675,0.7378
-0.047202,0.066608,0.74075
-0.043506,0.066096,0.7437
-0.040682,0.065771,0.74735
-0.03655,0.067967,0.75066
-0.036421,0.06926,0.75066
-0.099139,0.037813,0.71439
-0.096182,0.037851,0.71556
-0.097318,0.040754,0.71478
-0.093896,0.040746,0.71543
-0.089588,0.040655,0.71646
-0.083759,0.041227,0.72043
-0.080907,0.041389,0.72244
-0.09733,0.044497,0.71547
-0.094041,0.045742,0.71679
-0.089115,0.045362,0.71853
-0.084762,0.045197,0.72074
-0.080402,0.044691,0.72296
-0.076538,0.04433,0.72532
-0.093835,0.050156,0.71752
-0.089885,0.050067,0.72033
-0.085051,0.050389,0.72209
-0.080027,0.049555,0.72359
-0.075679,0.049462,0.72563
-0.072592,0.050938,0.72762
-0.085275,0.055445,0.72301
-0.079691,0.055071,0.72376
-0.075187,0.054392,0.72597
-0.07228,0.054072,0.7276
-0.0847,0.060788,0.72288
-0.079496,0.060047,0.72364
-0.074721,0.059527,0.72599
-0.071766,0.059222,0.72757
-0.08693,0.064294,0.72134
-0.084172,0.064793,0.72298
-0.079389,0.064879,0.72517
-0.074354,0.063925,0.72627
-0.069986,0.064644,0.72876
-0.066623,0.0654,0.73075
-0.040312,0.063311,0.74958
-0.038812,0.063167,0.75065
-0.082988,0.069692,0.72373
-0.079395,0.069334,0.72608
-0.075478,0.068934,0.7284
-0.071226,0.06889,0.73034
-0.06607,0.068594,0.73235
-0.0613,0.068758,0.73448
-0.057025,0.070038,0.73721
-0.053379,0.069688,0.73982
-0.050259,0.069389,0.74206
-0.0456,0.068942,0.7454
-0.039931,0.067125,0.74956
-0.037294,0.065866,0.75177
-0.03637,0.067178,0.75699
-0.082352,0.073941,0.72386
-0.078755,0.073857,0.72642
-0.075642,0.073185,0.72868
-0.071861,0.073404,0.73124
-0.067025,0.072215,0.73456
-0.062419,0.072809,0.73655
-0.058038,0.073119,0.73916
-0.054216,0.072657,0.74218
-0.049698,0.07217,0.7448
-0.046211,0.070726,0.74829
-0.03915,0.069629,0.74992
-0.035795,0.068108,0.75364
-0.036177,0.069118,0.75698
-0.076121,0.077522,0.72801
-0.059874,0.075963,0.73965
-0.051446,0.075154,0.74569
-0.11049,0.037442,0.71225
-0.10504,0.03764,0.71298
-0.10202,0.037771,0.71388
-0.10906,0.040632,0.71358
-0.10512,0.04231,0.71414
-0.10063,0.041496,0.71486
-0.10542,0.04705,0.71568
-0.10059,0.047076,0.71665
-0.095657,0.048261,0.7176
-0.10065,0.051895,0.71838
-0.09499,0.052525,0.71928
-0.090557,0.052473,0.7209
-0.099473,0.05679,0.71916
