-0.19952,-0.015335,0.72534
-0.19613,-0.015729,0.72299
-0.19166,-0.016716,0.7199
-0.18885,-0.016574,0.71794
-0.20229,-0.010544,0.72725
-0.19939,-0.011951,0.72486
-0.19685,-0.012275,0.72226
-0.20338,-0.0065464,0.72701
-0.19934,-0.0071547,0.72386
-0.19634,-0.0074812,0.7223
-0.1785,-0.0093983,0.71074
-0.17503,-0.0099624,0.70738
-0.17238,-0.0095461,0.70649
-0.2025,-0.0018835,0.72735
-0.19871,-0.0022348,0.72464
-0.19483,-0.0022585,0.72203
-0.19032,-0.0029531,0.71891
-0.18605,-0.0026373,0.71594
-0.18262,-0.0021306,0.71357
-0.17826,-0.0046958,0.71055
-0.17434,-0.005157,0.70772
-0.17133,-0.0034406,0.70574
-0.19758,0.0027547,0.72392
-0.19445,0.0027064,0.72175
-0.19022,0.0022151,0.71882
-0.18568,0.0015309,0.71568
-0.18298,0.0007232,0.71381
-0.1778,-0.0012844,0.71022
-0.17405,-0.0017195,0.70762
-0.17138,0.00044178,0.70576
-0.19722,0.007196,0.72366
-0.1944,0.0068685,0.7217
-0.18985,0.0070432,0.71854
-0.18608,0.0074503,0.71593
-0.17075,0.004125,0.70531
-0.19802,0.011406,0.72419
-0.18953,0.011819,0.71815
-0.18641,0.010293,0.71614
-0.18865,0.01514,0.71768
-0.20367,-0.018755,0.73554
-0.20165,-0.020351,0.73237
-0.19929,-0.020124,0.72886
-0.20455,-0.015718,0.73527
-0.20196,-0.016455,0.7313
-0.19849,-0.01786,0.72707
-0.19465,-0.017847,0.72441
-0.20752,-0.0085673,0.73816
-0.20584,-0.010894,0.73344
-0.20289,-0.01193,0.7301
-0.19337,-0.012521,0.7235
-0.18927,-0.012756,0.72178
-0.18525,-0.013601,0.72116
-0.17953,-0.011884,0.71755
-0.1781,-0.012519,0.71291
-0.20739,-0.0053882,0.73771
-0.20565,-0.006531,0.73253
-0.193,-0.0077174,0.72322
-0.18953,-0.0081048,0.72109
-0.18492,-0.0085335,0.71975
-0.181,-0.0089944,0.71693
-0.17838,-0.010117,0.71309
-0.16947,-0.0093927,0.70691
-0.16693,-0.0093362,0.70515
-0.21039,0.00077001,0.73951
-0.20792,-0.0012626,0.738
-0.20535,-0.0012754,0.73225
-0.19667,-0.003174,0.72575
-0.19254,-0.0038105,0.72289
-0.18826,-0.0054554,0.71993
-0.18531,-0.0044448,0.718
-0.18126,-0.0046501,0.71507
-0.17212,-0.0057014,0.70873
-0.16869,-0.0058624,0.70669
-0.16451,-0.0059538,0.705
-0.16009,-0.0060574,0.70453
-0.20702,0.0050659,0.73715
-0.20497,0.0041344,0.73224
-0.20127,0.0036612,0.72891
-0.1985,0.004028,0.72699
-0.19275,0.0026988,0.72301
-0.18501,0.002437,0.71764
-0.18081,0.0013499,0.71473
-0.17697,0.0013236,0.71207
-0.17301,0.00079926,0.70932
-0.16835,-0.0003362,0.70621
-0.16339,-0.00054269,0.70577
-0.15936,-0.0001944,0.70473
-0.21019,0.010758,0.73994
-0.20719,0.0096239,0.73699
-0.20446,0.0089472,0.73232
-0.2009,0.0084644,0.72863
-0.19705,0.0081586,0.72597
-0.19246,0.0080479,0.72278
-0.184,0.0059007,0.71692
-0.18055,0.0061038,0.71453
-0.17656,0.0056468,0.71187
-0.17243,0.0053021,0.7089
-0.16764,0.0048266,0.70593
-0.16321,0.0042418,0.70515
-0.15922,0.003907,0.70462
-0.21251,0.015714,0.74153
-0.21018,0.014994,0.73943
-0.20708,0.014466,0.73655
-0.20399,0.013626,0.73197
-0.19998,0.013451,0.72859
-0.19594,0.012789,0.72599
-0.19253,0.012351,0.72301
-0.1837,0.011605,0.71707
-0.1791,0.010901,0.71495
-0.17506,0.010461,0.71243
-0.17131,0.0099734,0.70924
-0.16696,0.0096608,0.70631
-0.16237,0.008673,0.70587
-0.20907,0.019156,0.73912
-0.20579,0.018834,0.73673
-0.20308,0.018544,0.73159
-0.19918,0.018076,0.72862
-0.19534,0.017605,0.72569
-0.19164,0.017104,0.72228
-0.18766,0.01683,0.71957
-0.18321,0.016246,0.71795
-0.17799,0.015774,0.71637
-0.1733,0.015421,0.71389
-0.16966,0.014677,0.71072
-0.16571,0.014314,0.70724
-0.16194,0.013688,0.70646
-0.20452,0.024127,0.73595
-0.20187,0.023472,0.7333
-0.19881,0.02288,0.72835
-0.19492,0.022414,0.72555
-0.1911,0.021931,0.72239
-0.18685,0.021317,0.71987
-0.18263,0.021181,0.71777
-0.17757,0.020619,0.71621
-0.17266,0.020125,0.71379
-0.16887,0.019654,0.71063
-0.16511,0.019178,0.70742
-0.16163,0.017794,0.70623
-0.20381,0.029836,0.73543
-0.20145,0.028988,0.73299
-0.19839,0.02838,0.72803
-0.19447,0.027924,0.72531
-0.19055,0.027445,0.72237
-0.18653,0.027003,0.71981
-0.18234,0.026558,0.71752
-0.17751,0.026081,0.71508
-0.17246,0.025627,0.71331
-0.16844,0.025299,0.71073
-0.16537,0.024668,0.70794
-0.2031,0.034105,0.73492
-0.20098,0.033632,0.73254
-0.19736,0.033313,0.72932
-0.19304,0.032919,0.72618
-0.18932,0.032184,0.72306
-0.18521,0.032001,0.72042
-0.18161,0.031235,0.71711
-0.17731,0.030904,0.71441
-0.17254,0.030209,0.71307
-0.16789,0.029317,0.71052
-0.16531,0.028784,0.70874
-0.19945,0.036494,0.73238
-0.19688,0.03704,0.7306
-0.19323,0.035772,0.72807
-0.18789,0.035701,0.72412
-0.18422,0.036766,0.72113
-0.18043,0.036246,0.71787
-0.17656,0.035541,0.71555
-0.17265,0.034282,0.7134
-0.19673,0.041803,0.73047
-0.18258,0.040161,0.72066
-0.17944,0.040359,0.71849
-0.17742,0.039562,0.71709
-0.18125,-0.013273,0.72257
-0.17871,-0.013162,0.72088
-0.20826,0.0013993,0.74107
-0.15677,-0.0051369,0.70539
-0.15328,-0.0049335,0.70377
-0.21201,0.007528,0.74486
-0.20982,0.0052415,0.74264
-0.20756,0.0044122,0.74057
-0.15903,-0.0014997,0.70694
-0.1564,-0.0013695,0.70536
-0.1524,-0.0015141,0.70325
-0.14907,-0.0032198,0.70247
-0.21264,0.010625,0.74407
-0.21013,0.0095847,0.74234
-0.20767,0.0090645,0.74063
-0.15612,0.0037954,0.70505
-0.1521,0.003361,0.70283
-0.14833,0.0026701,0.70193
-0.2125,0.015048,0.74395
-0.21079,0.013545,0.74278
-0.15859,0.0093621,0.70659
-0.15575,0.0086152,0.70523
-0.15131,0.0082157,0.70337
-0.14761,0.010038,0.70262
-0.21197,0.020019,0.74377
-0.20984,0.020042,0.74209
-0.2062,0.020745,0.73956
-0.15881,0.014024,0.70687
-0.15517,0.013488,0.70542
-0.15083,0.013409,0.70387
-0.2113,0.024913,0.74415
-0.20869,0.024567,0.74158
-0.20563,0.02396,0.73916
-0.15861,0.019107,0.70687
-0.15468,0.018386,0.70536
-0.15079,0.01767,0.70431
-0.21076,0.029819,0.74431
-0.20802,0.029461,0.742
-0.20519,0.029445,0.73882
-0.16202,0.024942,0.7089
-0.15867,0.023679,0.7071
-0.15403,0.023303,0.70566
-0.15134,0.021719,0.70516
-0.20977,0.034825,0.74563
-0.2072,0.034522,0.74176
-0.20426,0.034278,0.73816
-0.20103,0.03551,0.73591
-0.16953,0.031388,0.71409
-0.16688,0.031549,0.71225
-0.16237,0.029988,0.70953
-0.15772,0.028637,0.70804
-0.15378,0.027626,0.70683
-0.2094,0.039637,0.74536
-0.2062,0.039693,0.74184
-0.20278,0.039284,0.73792
-0.19917,0.039116,0.7347
-0.19479,0.038829,0.73157
-0.19092,0.038154,0.72889
-0.18718,0.038523,0.72629
-0.17384,0.037981,0.71705
-0.16994,0.036122,0.71435
-0.16661,0.035033,0.71205
-0.16259,0.034462,0.70967
-0.15802,0.033353,0.70926
-0.20539,0.044625,0.74116
-0.20219,0.044178,0.73817
-0.19859,0.043682,0.7345
-0.19458,0.043375,0.73141
-0.1906,0.04276,0.72906
-0.18659,0.042294,0.72628
-0.18294,0.042129,0.72334
-0.17807,0.042233,0.72017
-0.1742,0.040835,0.71729
-0.1702,0.040369,0.71451
-0.16619,0.039912,0.71187
-0.16155,0.039495,0.71034
-0.15809,0.039273,0.70977
-0.19997,0.048454,0.73823
-0.1973,0.048538,0.73479
-0.1941,0.048102,0.73187
-0.19,0.04765,0.72928
