-0.17394,0.020146,0.71472
-0.17035,0.019162,0.71303
-0.16558,0.019668,0.71265
-0.16269,0.020354,0.71287
-0.15819,0.019645,0.711
-0.17661,0.020673,0.71886
-0.17226,0.021489,0.71465
-0.16795,0.022265,0.71287
-0.1633,0.024272,0.71217
-0.17766,0.023869,0.7196
-0.17381,0.025354,0.71669
-0.16955,0.027107,0.71477
-0.16476,0.027758,0.71224
-0.17852,0.027699,0.72
-0.17683,0.029776,0.71859
-0.17177,0.031413,0.71546
-0.17779,0.032229,0.71851
-0.13599,0.061677,0.68882
-0.13335,0.060017,0.68779
-0.14965,0.020101,0.70861
-0.1457,0.021226,0.70853
-0.14137,0.0221,0.70758
-0.15999,0.021243,0.71391
-0.15611,0.021888,0.71204
-0.15173,0.022931,0.70992
-0.14707,0.024732,0.70842
-0.1432,0.026331,0.70775
-0.16021,0.023346,0.71351
-0.15811,0.026251,0.71211
-0.15353,0.028,0.71023
-0.14863,0.029685,0.70988
-0.14529,0.029799,0.70855
-0.16739,0.029217,0.71596
-0.16428,0.030065,0.71408
-0.15979,0.0306,0.71201
-0.15489,0.032582,0.71131
-0.15096,0.033901,0.71045
-0.17838,0.028965,0.72194
-0.17398,0.030303,0.71924
-0.16931,0.032195,0.71627
-0.16587,0.033305,0.71429
-0.16131,0.035053,0.71242
-0.15646,0.036902,0.71199
-0.17932,0.034047,0.7217
-0.17555,0.035547,0.7198
-0.17192,0.03673,0.71704
-0.1676,0.038437,0.71492
-0.16288,0.040313,0.71366
-0.15901,0.041623,0.71281
-0.18056,0.039215,0.72242
-0.17664,0.04096,0.72121
-0.17256,0.042691,0.71887
-0.1688,0.04364,0.71628
-0.16442,0.045036,0.71453
-0.16035,0.046383,0.71263
-0.13514,0.057828,0.69626
-0.13276,0.056836,0.69257
-0.18138,0.044287,0.7239
-0.17851,0.045169,0.72272
-0.17207,0.047775,0.71861
-0.17102,0.048163,0.71795
-0.16619,0.048561,0.71525
-0.13766,0.06053,0.69566
-0.13597,0.060336,0.69174
-0.18236,0.046786,0.72382
-0.18045,0.048021,0.72307
-0.172,0.050677,0.71787
-0.13999,0.064521,0.69466
-0.13671,0.066572,0.69253
-0.14427,0.069316,0.69723
-0.14138,0.069566,0.69596
-0.13758,0.070473,0.69438
-0.14546,0.073473,0.69709
-0.14382,0.074637,0.69619
-0.14678,0.077749,0.69711
-0.14457,0.079044,0.69595
-0.1462,0.081601,0.69644
-0.13211,0.021298,0.707
-0.12904,0.021844,0.70544
-0.12671,0.022821,0.70449
-0.13908,0.022859,0.70805
-0.13532,0.023588,0.70686
-0.13122,0.025294,0.70492
-0.12751,0.025436,0.70418
-0.1405,0.027266,0.70841
-0.13696,0.028765,0.70765
-0.13309,0.029745,0.70649
-0.14778,0.032487,0.7104
-0.14337,0.032293,0.70923
-0.13876,0.033896,0.70803
-0.13589,0.03499,0.70687
-0.14834,0.035622,0.7118
-0.14497,0.03661,0.7102
-0.14062,0.038115,0.70854
-0.15503,0.039826,0.71252
-0.15129,0.039177,0.71183
-0.14669,0.040798,0.71069
-0.14224,0.041099,0.70881
-0.15657,0.043259,0.71281
-0.1529,0.044351,0.71237
-0.14855,0.044301,0.71143
-0.1612,0.046178,0.7143
-0.15788,0.047692,0.71331
-0.15443,0.048557,0.71227
-0.135,0.055908,0.69848
-0.17735,0.046188,0.72301
-0.17378,0.047257,0.72082
-0.16836,0.049108,0.71851
-0.16399,0.050529,0.71641
-0.15977,0.051624,0.71436
-0.15589,0.052359,0.71284
-0.13702,0.058434,0.69829
-0.18171,0.05031,0.72707
-0.17838,0.051096,0.7238
-0.17475,0.051756,0.72075
-0.17038,0.053835,0.71917
-0.16599,0.055238,0.71767
-0.16249,0.05535,0.71625
-0.18268,0.054384,0.72737
-0.17951,0.055492,0.72491
-0.1753,0.057193,0.7224
-0.17195,0.056871,0.7206
-0.16805,0.058358,0.71852
-0.13769,0.073488,0.69499
-0.18375,0.057919,0.72709
-0.18127,0.059536,0.72536
-0.1408,0.075265,0.69723
-0.13697,0.076443,0.69685
-0.13327,0.076191,0.69544
-0.14201,0.079723,0.69581
-0.13935,0.081229,0.69702
-0.14472,0.084756,0.69778
-0.14173,0.085477,0.69727
-0.14484,0.088436,0.69869
-0.14318,0.089047,0.69765
-0.11785,0.022379,0.70399
-0.11402,0.02394,0.70357
-0.12299,0.023329,0.70533
-0.11854,0.025072,0.70477
-0.11437,0.026661,0.70336
-0.11137,0.027795,0.70237
-0.12477,0.028267,0.70619
-0.12001,0.029646,0.70541
-0.11596,0.030988,0.70375
-0.11262,0.030993,0.70226
-0.13084,0.031798,0.70753
-0.12638,0.033061,0.70794
-0.12169,0.033995,0.70642
-0.13279,0.035587,0.70763
-0.12817,0.037389,0.70874
-0.13832,0.040001,0.70928
-0.13461,0.040196,0.70894
-0.13077,0.041406,0.70932
-0.14464,0.043421,0.71186
-0.14101,0.044206,0.71039
-0.13634,0.044888,0.70989
-0.13241,0.044676,0.70961
-0.14992,0.047228,0.71377
-0.14609,0.046849,0.71273
-0.14194,0.048007,0.71091
-0.1382,0.049899,0.70948
-0.13321,0.053117,0.70798
-0.12945,0.053907,0.70577
-0.15154,0.050624,0.71382
-0.14768,0.051131,0.71358
-0.14376,0.052611,0.71147
-0.1401,0.053913,0.70853
-0.13558,0.055455,0.70687
-0.13057,0.05545,0.70522
-0.15851,0.054925,0.71653
-0.15398,0.054874,0.71527
-0.14941,0.056361,0.71426
-0.14489,0.057403,0.7125
-0.14097,0.058116,0.71037
-0.13764,0.058398,0.7056
-0.16405,0.057886,0.7188
-0.15979,0.058208,0.71807
-0.15486,0.05945,0.71695
-0.15083,0.060533,0.71568
-0.17021,0.059732,0.72206
-0.16554,0.061159,0.71966
-0.16052,0.062907,0.7189
-0.15656,0.063933,0.71781
-0.15229,0.06344,0.71576
-0.18412,0.061242,0.7288
-0.17986,0.0624,0.72661
-0.17614,0.062147,0.72501
-0.17133,0.064174,0.72396
-0.16683,0.065881,0.72163
-0.16251,0.067302,0.71933
-0.15861,0.067858,0.71809
-0.13547,0.079184,0.69822
-0.18424,0.064301,0.72968
